id,name,is_closed,image_url,url,mobile_url,phone,display_phone,address,display_address,latitude,longitude,review_count,categories,rating,rating_image_url,rating_image_url_small,rating_image_url_large,snippet_image_url
hennessys-wines-and-specialty-foods-san-francisco,Hennessy's Wines & Specialty Foods,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/4kVbSAW_txGmHKuEmKefJw/ms.jpg,http://www.yelp.com/biz/hennessys-wines-and-specialty-foods-san-francisco,http://m.yelp.com/biz/hennessys-wines-and-specialty-foods-san-francisco,4153481432,1-415-348-1432,545 2nd St,545 2nd St,37.78257812,-122.3927027,151,"Beer, Wine & Spirits",3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/HNBiizV4mBDoBLwDeqDGhA/ms.jpg
jasmins-cafe-san-francisco,Jasmin's Cafe,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/M1mEmKyybONy1PQ5X0zmsw/ms.jpg,http://www.yelp.com/biz/jasmins-cafe-san-francisco,http://m.yelp.com/biz/jasmins-cafe-san-francisco,4158851325,1-415-885-1325,809 Bush St,809 Bush St,37.78988153,-122.4106986,226,Delis,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/TmxpmgbM_UihaSSZ4W9DWA/ms.jpg
15-romolo-san-francisco,15 Romolo,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/h4VSqSUCSpz211PUHXdKQg/ms.jpg,http://www.yelp.com/biz/15-romolo-san-francisco,http://m.yelp.com/biz/15-romolo-san-francisco,4153981359,1-415-398-1359,15 Romolo Pl,15 Romolo Pl,37.7981914,-122.4063459,905,Tapas/Small Plates,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/JiUfhndLB4sh4yqpBlER-Q/ms.jpg
gilroy-garlic-fries-san-francisco,Gilroy Garlic Fries,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/dGG-wOKctTYHdlyHMVDh0g/ms.jpg,http://www.yelp.com/biz/gilroy-garlic-fries-san-francisco,http://m.yelp.com/biz/gilroy-garlic-fries-san-francisco,,one,"AT&T Park', u'24 Willie Mays Plz",AT&T Park,37.77807571,-122.3903131,57,Fast Food,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/pli8M_k-hjo4oDAGKOgKsQ/ms.jpg
kazan-san-francisco,Kazan,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/6suQBdmQY0B5PfBQfn_eWw/ms.jpg,http://www.yelp.com/biz/kazan-san-francisco,http://m.yelp.com/biz/kazan-san-francisco,4152822001,1-415-282-2001,2809 24th St,2809 24th St,37.75263977,-122.4084473,121,Japanese,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media3.fl.yelpcdn.com/photo/toVE2OOZyCyz43Bj3aRgVQ/ms.jpg
rico-mex-san-francisco,Rico Mex,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/b5YqPCHO50qEmdebdKewNw/ms.jpg,http://www.yelp.com/biz/rico-mex-san-francisco,http://m.yelp.com/biz/rico-mex-san-francisco,4155433663,1-415-543-3663,53 Stevenson St,53 Stevenson St,37.78960419,-122.3995209,143,Mexican,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/p5r76-B1YCqX2zWyLKSCLw/ms.jpg
new-tree-cafe-and-chocolate-shop-san-francisco-2,New Tree Cafe & Chocolate Shop,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/5qTOJhndKNnwgaq6ysx7tg/ms.jpg,http://www.yelp.com/biz/new-tree-cafe-and-chocolate-shop-san-francisco-2,http://m.yelp.com/biz/new-tree-cafe-and-chocolate-shop-san-francisco-2,4157479871,1-415-747-9871,1 Ecker Pl,1 Ecker Pl,37.79000605,-122.3992181,163,Chocolatiers & Shops,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/0-VSc-C1JoKeEoiH_rIWFg/ms.jpg
pinecrest-diner-san-francisco-2,Pinecrest Diner,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/-7IAToU8qukmd-yPl7Nvsg/ms.jpg,http://www.yelp.com/biz/pinecrest-diner-san-francisco-2,http://m.yelp.com/biz/pinecrest-diner-san-francisco-2,4158856407,1-415-885-6407,401 Geary St,401 Geary St,37.78689575,-122.4100113,510,Diners,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/lcswVPPw9teXKctmUzXOIQ/ms.jpg
huxley-san-francisco,Huxley,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/15hz-se7K7BzQER9R-oiUQ/ms.jpg,http://www.yelp.com/biz/huxley-san-francisco,http://m.yelp.com/biz/huxley-san-francisco,4158008223,1-415-800-8223,846 Geary St,846 Geary St,37.7863281,-122.4172325,103,American (New),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/o_0pytUvATM90OqH_Qc-dA/ms.jpg
naked-lunch-san-francisco,Naked Lunch,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/_1ahdh4tMV60EqW035BaCw/ms.jpg,http://www.yelp.com/biz/naked-lunch-san-francisco,http://m.yelp.com/biz/naked-lunch-san-francisco,4155774951,1-415-577-4951,504 Broadway,504 Broadway,37.79819,-122.40569,453,Sandwiches,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/-1q6EvorKP8Ra5If6NEcQA/ms.jpg
77-chinese-and-hawaii-bbq-san-francisco,77 Chinese & Hawaii BBQ,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/H-x4_0KBZ7BCopxCCnWdWQ/ms.jpg,http://www.yelp.com/biz/77-chinese-and-hawaii-bbq-san-francisco,http://m.yelp.com/biz/77-chinese-and-hawaii-bbq-san-francisco,4154331938,1-415-433-1938,77 Battery St.,77 Battery St.,37.7919426,-122.3999863,149,Chinese,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media3.fl.yelpcdn.com/photo/HtV9bSXT3CDh5_He2LZcgA/ms.jpg
tads-steakhouse-san-francisco-2,Tad's Steakhouse,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/3EiwJyAunkPHaQrL9OtIuw/ms.jpg,http://www.yelp.com/biz/tads-steakhouse-san-francisco-2,http://m.yelp.com/biz/tads-steakhouse-san-francisco-2,4159821718,1-415-982-1718,120 Powell St,120 Powell St,37.7859726,-122.4075928,524,Steakhouses,3,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,http://s3-media4.fl.yelpcdn.com/photo/2c_sY1FEbjiC4W7OHYwRug/ms.jpg
los-yaquis-san-francisco,Los Yaquis,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/k_CViqSR9L3bcLPWb5h6FQ/ms.jpg,http://www.yelp.com/biz/los-yaquis-san-francisco,http://m.yelp.com/biz/los-yaquis-san-francisco,4152528204,1-415-252-8204,324 S Van Ness Ave,324 S Van Ness Ave,37.76787279,-122.4179026,121,Mexican,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/wG2PYF22aBtVc09adS5Pyg/ms.jpg
rich-table-san-francisco,Rich Table,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/1CZGUqFc8Dl_P3rWSokprQ/ms.jpg,http://www.yelp.com/biz/rich-table-san-francisco,http://m.yelp.com/biz/rich-table-san-francisco,4153559085,1-415-355-9085,199 Gough St,199 Gough St,37.774849,-122.422844,629,American (New),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/_M5-oA3IYLEhgjPC5Y0cMQ/ms.jpg
shizen-vegan-sushi-bar-and-izakaya-san-francisco,Shizen Vegan Sushi Bar & Izakaya,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/qNBc17KOonteVfaVCGj0HQ/ms.jpg,http://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco,http://m.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco,4156785767,1-415-678-5767,370 14th St,370 14th St,37.76822805,-122.4216501,304,Sushi Bars,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media1.fl.yelpcdn.com/photo/AX-mzEiE53xczWpfE5V0UQ/ms.jpg
doggy-style-hot-dogs-san-francisco,Doggy-Style Hot Dogs,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/gkcUZzlJNCRjI2AysoiIIw/ms.jpg,http://www.yelp.com/biz/doggy-style-hot-dogs-san-francisco,http://m.yelp.com/biz/doggy-style-hot-dogs-san-francisco,4158961398,1-415-896-1398,"Region', u'139 Steuart St",Region,37.79285811,-122.3926125,4,Hot Dogs,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media4.fl.yelpcdn.com/photo/bO5aiydUhajD2RkHRMvMpQ/ms.jpg
the-old-ship-saloon-san-francisco,The Old Ship Saloon,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/lAq2hArH3JooWuPace6GMg/ms.jpg,http://www.yelp.com/biz/the-old-ship-saloon-san-francisco,http://m.yelp.com/biz/the-old-ship-saloon-san-francisco,4157882222,1-415-788-2222,298 Pacific Ave,298 Pacific Ave,37.79782104,-122.4007263,296,American (Traditional),3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/u2xuHi7waJ4THOFaUPYKZQ/ms.jpg
the-sandwich-company-san-francisco,The Sandwich Company,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/fCY_07O6XDOqyrKhtujJLA/ms.jpg,http://www.yelp.com/biz/the-sandwich-company-san-francisco,http://m.yelp.com/biz/the-sandwich-company-san-francisco,4159564137,1-415-956-4137,220 Bush St,220 Bush St,37.79139,-122.4013,57,Sandwiches,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media3.fl.yelpcdn.com/photo/z2IJqIKqFAQXkHnJrEVY9g/ms.jpg
balo-vietnamese-eatery-san-francisco,Balo Vietnamese Eatery,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/nqEtGD6DmZObaELX3OkaBQ/ms.jpg,http://www.yelp.com/biz/balo-vietnamese-eatery-san-francisco,http://m.yelp.com/biz/balo-vietnamese-eatery-san-francisco,4155254923,1-415-525-4923,426 Larkin St,426 Larkin St,37.7817598,-122.4171567,101,Vietnamese,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media2.fl.yelpcdn.com/photo/hvsAqCLBzsFQTN7DljYdbw/ms.jpg
lunas-coffee-house-san-francisco-3,Luna's Coffee House,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/MW0V_1qN-CKNAqK0bF40Eg/ms.jpg,http://www.yelp.com/biz/lunas-coffee-house-san-francisco-3,http://m.yelp.com/biz/lunas-coffee-house-san-francisco-3,4157103066,1-415-710-3066,1101 Potrero Ave,1101 Potrero Ave,37.75425384,-122.4063966,16,Coffee & Tea,5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,http://s3-media3.fl.yelpcdn.com/photo/wjrbW1298GgrW3adPRYGDQ/ms.jpg
taqueria-mana-san-francisco,Taqueria Mana,FALSE,http://s3-media2.fl.yelpcdn.com/bphoto/FzxxfyHOQjPvyBE3fJPjhQ/ms.jpg,http://www.yelp.com/biz/taqueria-mana-san-francisco,http://m.yelp.com/biz/taqueria-mana-san-francisco,4154213781,1-415-421-3781,439 Stockton St,439 Stockton St,37.79002,-122.4072113,207,Mexican,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media4.fl.yelpcdn.com/photo/Zur3qvvAJqfddxxIMlPFIw/ms.jpg
the-morning-fix-san-francisco,The Morning Fix,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/hbDFKfXua9ni-mJONbrOPA/ms.jpg,http://www.yelp.com/biz/the-morning-fix-san-francisco,http://m.yelp.com/biz/the-morning-fix-san-francisco,4158857908,1-415-885-7908,1008 Bush St,1008 Bush St,37.78973,-122.41399,112,Cafes,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media3.fl.yelpcdn.com/photo/Ou1m5256fPjdc0MBuie0Rw/ms.jpg
oneup-restaurant-and-lounge-san-francisco,OneUP Restaurant & Lounge,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/BzLPvC7S0NywwlS3qFgrqw/ms.jpg,http://www.yelp.com/biz/oneup-restaurant-and-lounge-san-francisco,http://m.yelp.com/biz/oneup-restaurant-and-lounge-san-francisco,4153981234,1-415-398-1234,345 Stockton St,345 Stockton St,37.78938567,-122.4070653,100,American (New),3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/6TUCDqoZ0nuHjcfYe-g73w/ms.jpg
the-mortimer-san-francisco,The Mortimer,FALSE,http://s3-media4.fl.yelpcdn.com/bphoto/BekeLozBDvxgu99l5E2mMg/ms.jpg,http://www.yelp.com/biz/the-mortimer-san-francisco,http://m.yelp.com/biz/the-mortimer-san-francisco,4157755000,1-415-775-5000,"Hotel Adagio', u'550 Geary St",Hotel Adagio,37.78696442,-122.4124451,53,American (New),4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/uOLxl6HOL0nolnicxjZhvQ/ms.jpg
e-tutto-qua-san-francisco,E' Tutto Qua,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/lzjPKe_-LOoLcPgN8lGZ2A/ms.jpg,http://www.yelp.com/biz/e-tutto-qua-san-francisco,http://m.yelp.com/biz/e-tutto-qua-san-francisco,4159891002,1-415-989-1002,270 Columbus Ave,270 Columbus Ave,37.797756,-122.40625,1439,Italian,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/1yhEVQoj7Nju_Z-j1Sdb0g/ms.jpg
pier-44-chowder-house-san-francisco,Pier 44 CHOWDER HOUSE,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/UlNHYfpoqN5dX9trdE1O0g/ms.jpg,http://www.yelp.com/biz/pier-44-chowder-house-san-francisco,http://m.yelp.com/biz/pier-44-chowder-house-san-francisco,,one,24 Willie Mays Plz,24 Willie Mays Plz,37.7781428,-122.3908715,2,Fish & Chips,4.5,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,http://s3-media1.fl.yelpcdn.com/photo/io1Vclk_P_YAu26Q4x91hw/ms.jpg
mixed-greens-san-francisco,Mixed Greens,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/YG2VOrQLdu3Kh0-x7O4yXg/ms.jpg,http://www.yelp.com/biz/mixed-greens-san-francisco,http://m.yelp.com/biz/mixed-greens-san-francisco,,one,"Macy's Union Square"", u""170 O'Farrell St",Macy's Union Square,37.787267,-122.407637,43,Salad,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media1.fl.yelpcdn.com/photo/kbDRcjHx2uSaPpkS7DfpmQ/ms.jpg
comstock-saloon-san-francisco,Comstock Saloon,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/i44DXxwh5CPz-PgYK57S2Q/ms.jpg,http://www.yelp.com/biz/comstock-saloon-san-francisco,http://m.yelp.com/biz/comstock-saloon-san-francisco,4156170071,1-415-617-0071,155 Columbus Ave,155 Columbus Ave,37.79674195,-122.4050465,718,Lounges,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/JFM0du9BU-POOeqrHYzbfw/ms.jpg
lobster-me-san-francisco,Lobster ME,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/xqSvm38NypG094MVfeVvxQ/ms.jpg,http://www.yelp.com/biz/lobster-me-san-francisco,http://m.yelp.com/biz/lobster-me-san-francisco,,one,865 Market St,865 Market St,37.78394699,-122.4071579,93,Seafood,2.5,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,http://s3-media2.fl.yelpcdn.com/photo/deR6fVNEihyka3eXLU2YLg/ms.jpg
proper-food-san-francisco-6,Proper Food,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/sLB6JfaQ11XlmBXebQs8HA/ms.jpg,http://www.yelp.com/biz/proper-food-san-francisco-6,http://m.yelp.com/biz/proper-food-san-francisco-6,4157159985,1-415-715-9985,116 Montgomery St,116 Montgomery St,37.79021211,-122.4020968,17,Salad,4,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,http://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,http://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,http://s3-media4.fl.yelpcdn.com/photo/N7bNvpu9IRx_3q8sFoSWyA/ms.jpg
maxfields-pied-piper-bar-san-francisco-2,Maxfield's Pied Piper Bar,FALSE,http://s3-media3.fl.yelpcdn.com/bphoto/UDaBuD-8MZ_1wy_vyGe8hw/ms.jpg,http://www.yelp.com/biz/maxfields-pied-piper-bar-san-francisco-2,http://m.yelp.com/biz/maxfields-pied-piper-bar-san-francisco-2,4155121111,1-415-512-1111,"The Palace Hotel', u'2 New Montgomery St",The Palace Hotel,37.78794098,-122.4019318,273,Lounges,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media1.fl.yelpcdn.com/photo/pj2i7GnZV4Nm2zeZk3FBLw/ms.jpg
house-of-nanking-san-francisco,House of Nanking,FALSE,http://s3-media1.fl.yelpcdn.com/bphoto/yN0Ex-t54FEcaipvOUXAxg/ms.jpg,http://www.yelp.com/biz/house-of-nanking-san-francisco,http://m.yelp.com/biz/house-of-nanking-san-francisco,4154211429,1-415-421-1429,919 Kearny St,919 Kearny St,37.79653,-122.405422,2384,Chinese,3.5,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,http://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,http://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,http://s3-media2.fl.yelpcdn.com/photo/GzjD-1nQWDCvcjr20OvpzQ/ms.jpg
